obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('144',)",3722585256.85,8,3.65568995476,3742914144.91,3742914145.34,3722585256.85,0.0,internal_timestamp,76.483001709,1513596456.85,32.9908981323,0,10.4478998184,1025.6586762,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('145',)",3722585256.85,8,3.65568995476,3742914144.91,3742914145.34,3722585256.85,0.0,internal_timestamp,76.4869995117,1513596456.85,32.9908981323,0,10.4477996826,1025.65871167,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('146',)",3722585256.86,8,3.65568995476,3742914144.91,3742914145.34,3722585256.86,0.0,internal_timestamp,76.4840011597,1513596456.86,32.9911003113,0,10.4477996826,1025.65885551,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('147',)",3722585256.86,8,3.65569996834,3742914144.91,3742914145.34,3722585256.86,0.0,internal_timestamp,76.4800033569,1513596456.86,32.9911994934,0,10.4476995468,1025.65893185,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('148',)",3722585256.92,8,3.6556699276,3742914144.91,3742914145.34,3722585256.92,0.0,internal_timestamp,76.4779968262,1513596456.92,32.9911994934,0,10.4474000931,1025.6589744,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('149',)",3722585256.98,8,3.65564990044,3742914144.91,3742914145.34,3722585256.98,0.0,internal_timestamp,76.4749984741,1513596456.98,32.9911994934,0,10.4471998215,1025.65899532,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('150',)",3722585257.05,8,3.65564990044,3742914144.91,3742914145.34,3722585257.05,0.0,internal_timestamp,76.4710006714,1513596457.05,32.9912986755,0,10.4469995499,1025.65908895,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('151',)",3722585257.11,8,3.65562009811,3742914144.91,3742914145.34,3722585257.11,0.0,internal_timestamp,76.4700012207,1513596457.11,32.9914016724,0,10.4467000961,1025.65921631,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('152',)",3722585257.17,8,3.65558004379,3742914144.91,3742914145.34,3722585257.17,0.0,internal_timestamp,76.4680023193,1513596457.17,32.9916000366,0,10.4458999634,1025.65949981,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('153',)",3722585257.23,8,3.65549993515,3742914144.91,3742914145.34,3722585257.23,0.0,internal_timestamp,76.466003418,1513596457.23,32.9919013977,0,10.4447002411,1025.65993249,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('154',)",3722585257.3,8,3.65541005135,3742914144.91,3742914145.34,3722585257.3,0.0,internal_timestamp,76.4599990845,1513596457.3,32.9922981262,0,10.4433002472,1025.66045577,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('155',)",3722585257.36,8,3.65535998344,3742914144.91,3742914145.34,3722585257.36,0.0,internal_timestamp,76.4589996338,1513596457.36,32.9926986694,0,10.4422998428,1025.66093583,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('156',)",3722585257.42,8,3.6553299427,3742914144.91,3742914145.34,3722585257.42,0.0,internal_timestamp,76.4560012817,1513596457.42,32.9928016663,0,10.4418001175,1025.66108864,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('157',)",3722585257.48,8,3.65531992912,3742914144.91,3742914145.34,3722585257.48,0.0,internal_timestamp,76.4509963989,1513596457.48,32.9925994873,0,10.4419002533,1025.6608911,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('158',)",3722585258.32,8,3.65531992912,3742914144.91,3742914145.34,3722585258.32,0.0,internal_timestamp,76.452003479,1513596458.33,32.9925003052,0,10.4420995712,1025.66078403,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('159',)",3722585258.34,8,3.6553299427,3742914144.91,3742914145.34,3722585258.34,0.0,internal_timestamp,76.4430007935,1513596458.34,32.9925994873,0,10.4420995712,1025.66082031,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('160',)",3722585258.35,8,3.6553299427,3742914144.91,3742914145.34,3722585258.35,0.0,internal_timestamp,76.4420013428,1513596458.35,32.9928016663,0,10.4419002533,1025.66100764,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('161',)",3722585258.36,8,3.65533995628,3742914144.91,3742914145.34,3722585258.36,0.0,internal_timestamp,76.4390029907,1513596458.36,32.9930992126,0,10.4415998459,1025.66127759,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('162',)",3722585258.37,8,3.65531992912,3742914144.91,3742914145.34,3722585258.37,0.0,internal_timestamp,76.4290008545,1513596458.37,32.9931983948,0,10.4413003922,1025.66136099,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('163',)",3722585258.37,8,3.65528011322,3742914144.91,3742914145.34,3722585258.37,0.0,internal_timestamp,76.4250030518,1513596458.37,32.9930992126,0,10.4409999847,1025.66131737,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('164',)",3722585258.38,8,3.65523004532,3742914144.91,3742914145.34,3722585258.38,0.0,internal_timestamp,76.4240036011,1513596458.38,32.9930000305,0,10.4405002594,1025.66132178,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('165',)",3722585258.39,8,3.65516996384,3742914144.91,3742914145.34,3722585258.39,0.0,internal_timestamp,76.4150009155,1513596458.39,32.9928016663,0,10.4400997162,1025.66119539,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('166',)",3722585258.39,8,3.65510988235,3742914144.91,3742914145.34,3722585258.39,0.0,internal_timestamp,76.4120025635,1513596458.39,32.9925994873,0,10.4395999908,1025.66111047,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('167',)",3722585258.4,8,3.65505003929,3742914144.91,3742914145.34,3722585258.4,0.0,internal_timestamp,76.4020004272,1513596458.4,32.9925003052,0,10.4391002655,1025.66107389,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('168',)",3722585258.4,8,3.65501999855,3742914144.91,3742914145.34,3722585258.4,0.0,internal_timestamp,76.3980026245,1513596458.4,32.9926986694,0,10.4385995865,1025.66129658,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('169',)",3722585258.41,8,3.65503001213,3742914144.91,3742914145.35,3722585258.41,0.0,internal_timestamp,76.3909988403,1513596458.41,32.9931983948,0,10.4380998611,1025.66174016,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('170',)",3722585258.41,8,3.65506005287,3742914144.91,3742914145.35,3722585258.41,0.0,internal_timestamp,76.3909988403,1513596458.41,32.993598938,0,10.4379997253,1025.66206944,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('171',)",3722585258.42,8,3.65511989594,3742914144.91,3742914145.35,3722585258.42,0.0,internal_timestamp,76.3880004883,1513596458.42,32.993598938,0,10.4386997223,1025.66193504,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('172',)",3722585258.42,8,3.65520000458,3742914144.91,3742914145.35,3722585258.42,0.0,internal_timestamp,76.3769989014,1513596458.42,32.9931983948,0,10.4399995804,1025.66134872,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('173',)",3722585259.2,8,3.65530991554,3742914144.91,3742914145.35,3722585259.2,0.0,internal_timestamp,76.3700027466,1513596459.2,32.9926986694,0,10.4418001175,1025.66061697,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('174',)",3722585259.21,8,3.65543007851,3742914144.91,3742914145.35,3722585259.21,0.0,internal_timestamp,76.3700027466,1513596459.21,32.9921989441,0,10.4436998367,1025.65989993,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('175',)",3722585259.22,8,3.65556001663,3742914144.91,3742914145.35,3722585259.22,0.0,internal_timestamp,76.3570022583,1513596459.22,32.9919013977,0,10.445400238,1025.65931556,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('176',)",3722585259.23,8,3.6556699276,3742914144.91,3742914145.35,3722585259.23,0.0,internal_timestamp,76.3519973755,1513596459.23,32.9916000366,0,10.4469003677,1025.65879915,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('177',)",3722585259.9,8,3.6557700634,3742914144.91,3742914145.35,3722585259.9,0.0,internal_timestamp,76.3450012207,1513596459.9,32.9911994934,0,10.4484996796,1025.65817928,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('178',)",3722585259.91,8,3.65586996078,3742914144.91,3742914145.35,3722585259.91,0.0,internal_timestamp,76.3399963379,1513596459.91,32.9908981323,0,10.4499998093,1025.65766283,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('179',)",3722585259.92,8,3.65598011017,3742914144.91,3742914145.35,3722585259.92,0.0,internal_timestamp,76.3310012817,1513596459.92,32.9906997681,0,10.4513998032,1025.6572257,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('180',)",3722585260.72,8,3.65608000755,3742914144.91,3742914145.35,3722585260.72,0.0,internal_timestamp,76.3300018311,1513596460.72,32.9905014038,0,10.4527997971,1025.65682495,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('181',)",3722585260.73,8,3.65616989136,3742914144.91,3742914145.35,3722585260.73,0.0,internal_timestamp,76.3249969482,1513596460.73,32.990398407,0,10.4539003372,1025.65653194,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('182',)",3722585260.74,8,3.65623998642,3742914144.91,3742914145.35,3722585260.74,0.0,internal_timestamp,76.3150024414,1513596460.74,32.9902000427,0,10.4547996521,1025.65617667,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('183',)",3722585260.75,8,3.6563000679,3742914144.91,3742914145.35,3722585260.75,0.0,internal_timestamp,76.3030014038,1513596460.75,32.9896011353,0,10.456199646,1025.65541381,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('184',)",3722585260.76,8,3.65639996529,3742914144.91,3742914145.35,3722585260.76,0.0,internal_timestamp,76.2939987183,1513596460.76,32.9887008667,0,10.4582996368,1025.65430898,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('185',)",3722585260.77,8,3.65658998489,3742914144.91,3742914145.35,3722585260.77,0.0,internal_timestamp,76.2900009155,1513596460.77,32.987701416,0,10.4615001678,1025.65295954,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('186',)",3722585260.77,8,3.65686988831,3742914144.91,3742914145.35,3722585260.77,0.0,internal_timestamp,76.2779998779,1513596460.77,32.9869003296,0,10.4654998779,1025.65159003,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('187',)",3722585260.78,8,3.65718007088,3742914144.91,3742914145.35,3722585260.78,0.0,internal_timestamp,76.2710037231,1513596460.78,32.9864006042,0,10.4694004059,1025.65049501,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('188',)",3722585260.79,8,3.65740990639,3742914144.91,3742914145.35,3722585260.79,0.0,internal_timestamp,76.2659988403,1513596460.79,32.9858016968,0,10.472700119,1025.6494355,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('189',)",3722585260.8,8,3.65752005577,3742914144.91,3742914145.35,3722585260.8,0.0,internal_timestamp,76.2610015869,1513596460.8,32.9846992493,0,10.4751996994,1025.64812204,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('190',)",3722585260.8,8,3.65757989883,3742914144.91,3742914145.35,3722585260.8,0.0,internal_timestamp,76.25,1513596460.8,32.9833984375,0,10.4771995544,1025.64671311,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('191',)",3722585260.81,8,3.65763998032,3742914144.91,3742914145.35,3722585260.81,0.0,internal_timestamp,76.2429962158,1513596460.81,32.9824981689,0,10.4787998199,1025.64570339,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('192',)",3722585260.81,8,3.65774011612,3742914144.91,3742914145.35,3722585260.81,0.0,internal_timestamp,76.2279968262,1513596460.81,32.9822006226,0,10.4802999496,1025.64514401,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('193',)",3722585260.82,8,3.65787005424,3742914144.91,3742914145.35,3722585260.82,0.0,internal_timestamp,76.2229995728,1513596460.82,32.9822998047,0,10.4816999435,1025.64495644,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('194',)",3722585260.82,8,3.65798997879,3742914144.91,3742914145.36,3722585260.82,0.0,internal_timestamp,76.2099990845,1513596460.83,32.9819984436,0,10.4834003448,1025.64436851,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('195',)",3722585260.83,8,3.65809011459,3742914144.91,3742914145.36,3722585260.83,0.0,internal_timestamp,76.1959991455,1513596460.83,32.981098175,0,10.4855003357,1025.64324045,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('196',)",3722585260.83,8,3.65821003914,3742914144.91,3742914145.36,3722585260.83,0.0,internal_timestamp,76.1989974976,1513596460.83,32.9799995422,0,10.4879999161,1025.64196609,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('197',)",3722585260.84,8,3.65833997726,3742914144.91,3742914145.36,3722585260.84,0.0,internal_timestamp,76.1819992065,1513596460.84,32.9790992737,0,10.4904003143,1025.64077232,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
