obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('1835',)",3.56038999557,29,13,1026.03668577,29,13,11,3767111113.63,3767111249.66,3748403304.37,44.637117,-124.302617,0.0,internal_timestamp,32.7900009155,29,29,1539414504.37,33.4142990112,29,29,0,8.95400047302,29,29,3748403304.37
"('1836',)",3.56026005745,29,13,1026.03629712,29,13,11,3767111113.63,3767111249.66,3748403304.43,44.637117,-124.302617,0.0,internal_timestamp,32.7630004883,29,29,1539414504.43,33.4137992859,29,29,0,8.95320034027,29,29,3748403304.43
"('1837',)",3.56015992165,29,13,1026.03597305,29,13,11,3767111113.63,3767111249.66,3748403304.49,44.637117,-124.302617,0.0,internal_timestamp,32.7400016785,29,29,1539414504.49,33.4133987427,29,29,0,8.95259952545,29,29,3748403304.49
"('1838',)",3.560090065,29,13,1026.03572282,29,13,11,3767111113.63,3767111249.66,3748403304.56,44.637117,-124.302617,0.0,internal_timestamp,32.71900177,29,29,1539414504.56,33.4131011963,29,29,0,8.95209980011,29,29,3748403304.56
"('1839',)",3.56002998352,29,13,1026.03545183,29,13,11,3767111113.64,3767111249.66,3748403304.62,44.637117,-124.302617,0.0,internal_timestamp,32.7010002136,29,29,1539414504.62,33.4127998352,29,29,0,8.95180034637,29,29,3748403304.62
"('1840',)",3.55996990204,29,13,1026.03515107,29,13,11,3767111113.64,3767111249.66,3748403304.68,44.637117,-124.302617,0.0,internal_timestamp,32.6730003357,29,29,1539414504.68,33.4124984741,29,29,0,8.95139980316,29,29,3748403304.68
"('1841',)",3.55988001823,29,13,1026.03483894,29,13,11,3767111113.64,3767111249.67,3748403304.74,44.637117,-124.302617,0.0,internal_timestamp,32.6520004272,29,29,1539414504.74,33.4121017456,29,29,0,8.95079994202,29,29,3748403304.74
"('1842',)",3.55975008011,29,13,1026.03421694,29,13,11,3767111113.64,3767111249.67,3748403304.81,44.637117,-124.302617,0.0,internal_timestamp,32.6290016174,29,29,1539414504.81,33.4113006592,29,29,0,8.95009994507,29,29,3748403304.81
"('1843',)",3.55955004692,29,13,1026.03337682,29,13,11,3767111113.64,3767111249.67,3748403304.87,44.637117,-124.302617,0.0,internal_timestamp,32.6030006409,29,29,1539414504.87,33.4101982117,29,29,0,8.94919967651,29,29,3748403304.87
"('1844',)",3.55932998657,29,13,1026.03234222,29,13,11,3767111113.64,3767111249.67,3748403304.93,44.637117,-124.302617,0.0,internal_timestamp,32.5820007324,29,29,1539414504.93,33.4087982178,29,29,0,8.94820022583,29,29,3748403304.93
"('1845',)",3.5591199398,29,13,1026.03138836,29,13,11,3767111113.64,3767111249.67,3748403304.99,44.637117,-124.302617,0.0,internal_timestamp,32.561000824,29,29,1539414504.99,33.4075012207,29,29,0,8.94719982147,29,29,3748403304.99
"('1846',)",3.55895996094,29,13,1026.03067294,29,29,11,3767111113.64,3767111249.67,3748403305.06,44.637117,-124.302617,0.0,internal_timestamp,32.5379981995,29,29,1539414505.06,33.4066009521,29,29,0,8.94659996033,29,29,3748403305.06
"('1847',)",3.55888009071,29,13,1026.03005665,29,29,11,3767111113.64,3767111249.67,3748403305.12,44.637117,-124.302617,0.0,internal_timestamp,32.5130004883,29,29,1539414505.12,33.4058990479,29,29,0,8.94629955292,29,29,3748403305.12
"('1848',)",3.55879998207,29,13,1026.02959184,29,29,11,3767111113.64,3767111249.67,3748403305.18,44.637117,-124.302617,0.0,internal_timestamp,32.4900016785,29,29,1539414505.18,33.4053993225,29,29,0,8.94610023499,29,29,3748403305.18
"('1849',)",3.55868005753,29,13,1026.02894948,29,29,11,3767111113.64,3767111249.67,3748403305.24,44.637117,-124.302617,0.0,internal_timestamp,32.4659996033,29,29,1539414505.24,33.4045982361,29,29,0,8.94550037384,29,29,3748403305.24
"('1850',)",3.55848002434,29,13,1026.0280235,29,29,11,3767111113.64,3767111249.67,3748403305.31,44.637117,-124.302617,0.0,internal_timestamp,32.4410018921,29,29,1539414505.31,33.4034004211,29,29,0,8.94470024109,29,29,3748403305.31
"('1851',)",3.55821990967,29,13,1026.02686859,29,29,11,3767111113.64,3767111249.67,3748403305.37,44.637117,-124.302617,0.0,internal_timestamp,32.4179992676,29,29,1539414505.37,33.4017982483,29,29,0,8.943400383,29,29,3748403305.37
"('1852',)",3.55792999268,29,13,1026.02563918,29,29,11,3767111113.64,3767111249.67,3748403305.43,44.637117,-124.302617,0.0,internal_timestamp,32.3950004578,29,29,1539414505.43,33.400100708,29,29,0,8.94209957123,29,29,3748403305.43
"('1853',)",3.55767011642,29,13,1026.0245557,29,29,11,3767111113.64,3767111249.67,3748403305.49,44.637117,-124.302617,0.0,internal_timestamp,32.3699989319,29,29,1539414505.49,33.398601532,29,29,0,8.94079971313,29,29,3748403305.49
