obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('810',)",34.0337982178,1,0,1028.41658769,29,29,2,3.40337982178,29,13,3724598836.28,3724598836.52,3656809727.93,44.36829,-124.9528,0.0,34.0080584845,29,29,internal_timestamp,369.109985352,29,29,932667,1447820927,6.42749977112,29,29,3656809727.93
"('811',)",34.0479011536,1,0,1028.40757849,29,29,2,3.40479011536,29,13,3724598836.28,3724598836.52,3656809738.93,44.36829,-124.9528,0.0,34.0068218832,29,29,internal_timestamp,367.890014648,29,29,925172,1447820938,6.44509983063,29,29,3656809738.93
"('812',)",34.0541000366,1,0,1028.39927331,29,29,2,3.40541000366,29,13,3724598836.28,3724598836.52,3656809750.93,44.36829,-124.9528,0.0,34.0063815262,29,29,internal_timestamp,366.399993896,29,29,933851,1447820950,6.45319986343,29,29,3656809750.93
"('813',)",34.096698761,1,0,1028.38526226,29,29,2,3.4096698761,29,29,3724598836.28,3724598836.52,3656809761.94,44.36829,-124.9528,0.0,34.0057841538,29,29,internal_timestamp,364.929992676,29,29,938632,1447820961,6.50209999084,29,29,3656809761.94
"('814',)",34.1021995544,1,0,1028.37728934,29,29,2,3.41021995544,29,29,3724598836.28,3724598836.52,3656809772.93,44.36829,-124.9528,0.0,34.0053366084,29,29,internal_timestamp,363.489990234,29,29,931447,1447820972,6.5093998909,29,29,3656809772.93
"('815',)",34.1030006409,1,0,1028.37164587,29,29,2,3.41030006409,29,29,3724598836.28,3724598836.52,3656809783.94,44.36829,-124.9528,0.0,34.0058604462,29,29,internal_timestamp,362.200012207,29,29,935481,1447820983,6.51039981842,29,29,3656809783.94
"('816',)",34.1128997803,1,0,1028.36443404,29,29,2,3.41128997803,29,29,3724598836.28,3724598836.52,3656809794.94,44.36829,-124.9528,0.0,34.0053659601,29,29,internal_timestamp,361.079986572,29,29,937736,1447820994,6.52250003815,29,29,3656809794.94
"('817',)",34.1288986206,1,0,1028.3554508,29,29,2,3.41288986206,29,29,3724598836.28,3724598836.52,3656809805.94,44.36829,-124.9528,0.0,34.0039865391,29,29,internal_timestamp,359.959991455,29,29,939675,1447821005,6.5423002243,29,29,3656809805.94
"('818',)",34.1416015625,1,0,1028.34867829,29,29,2,3.41416015625,29,29,3724598836.28,3724598836.53,3656809816.94,44.36829,-124.9528,0.0,34.0041891039,29,29,internal_timestamp,358.890014648,29,29,942325,1447821016,6.55679988861,29,29,3656809816.94
"('819',)",34.1514015198,1,0,1028.34250231,29,29,2,3.41514015198,29,29,3724598836.28,3724598836.53,3656809827.93,44.36829,-124.9528,0.0,34.004548049,29,29,internal_timestamp,357.820007324,29,29,934119,1447821027,6.56790018082,29,29,3656809827.93
"('820',)",34.1664009094,1,0,1028.33514668,29,29,2,3.41664009094,29,29,3724598836.28,3724598836.53,3656809838.94,44.36829,-124.9528,0.0,34.0045114341,29,29,internal_timestamp,356.75,29,29,936816,1447821038,6.58519983292,29,29,3656809838.94
"('821',)",34.1708984375,1,0,1028.33035003,29,29,2,3.41708984375,29,29,3724598836.28,3724598836.53,3656809849.94,44.36829,-124.9528,0.0,34.0051150312,29,29,internal_timestamp,355.75,29,29,938661,1447821049,6.59009981155,29,29,3656809849.94
"('822',)",34.1725997925,1,0,1028.32629999,29,29,2,3.41725997925,29,29,3724598836.28,3724598836.53,3656809859.95,44.36829,-124.9528,0.0,34.0055508408,29,29,internal_timestamp,354.850006104,29,29,946897,1447821059,6.59200000763,29,29,3656809859.95
"('823',)",34.1755981445,1,0,1028.32140233,29,29,2,3.41755981445,29,29,3724598836.28,3724598836.53,3656809871.94,44.36829,-124.9528,0.0,34.0058935445,29,29,internal_timestamp,353.829986572,29,29,940668,1447821071,6.59549999237,29,29,3656809871.94
"('824',)",34.1772994995,1,0,1028.3175202,29,29,2,3.41772994995,29,29,3724598836.28,3724598836.53,3656809882.94,44.36829,-124.9528,0.0,34.0063097657,29,29,internal_timestamp,352.970001221,29,29,941822,1447821082,6.59740018845,29,29,3656809882.94
"('825',)",34.1790008545,1,0,1028.31361612,29,29,2,3.41790008545,29,29,3724598836.28,3724598836.53,3656809892.94,44.36829,-124.9528,0.0,34.0058506382,29,29,internal_timestamp,352.279998779,29,29,942179,1447821092,6.60010004044,29,29,3656809892.94
"('826',)",34.1801986694,1,0,1028.31088171,29,29,2,3.41801986694,29,29,3724598836.28,3724598836.53,3656809903.95,44.36829,-124.9528,0.0,34.0059654824,29,29,internal_timestamp,351.709991455,29,29,947043,1447821103,6.60160017014,29,29,3656809903.95
"('827',)",34.1859016418,1,0,1028.30750919,29,29,2,3.41859016418,29,29,3724598836.28,3724598836.53,3656809914.94,44.36829,-124.9528,0.0,34.006101263,29,29,internal_timestamp,351.149993896,29,29,942413,1447821114,6.60809993744,29,29,3656809914.94
"('828',)",34.1968002319,1,0,1028.30211287,29,29,2,3.41968002319,29,29,3724598836.28,3724598836.53,3656809925.99,44.36829,-124.9528,0.0,34.0053834093,29,29,internal_timestamp,350.5,29,29,985136,1447821125,6.62130022049,29,29,3656809925.99
"('829',)",34.2153015137,1,0,1028.29459532,29,29,2,3.42153015137,29,29,3724598836.28,3724598836.53,3656809937.94,44.36829,-124.9528,0.0,34.0049686165,29,29,internal_timestamp,349.589996338,29,29,944253,1447821137,6.64279985428,29,29,3656809937.94
"('830',)",34.2210998535,1,0,1028.29074664,29,29,2,3.42210998535,29,29,3724598836.28,3724598836.53,3656809947.95,44.36829,-124.9528,0.0,34.0051611204,29,29,internal_timestamp,348.920013428,29,29,945365,1447821147,6.64940023422,29,29,3656809947.95
"('831',)",34.2290992737,1,0,1028.28664456,29,29,2,3.42290992737,29,29,3724598836.28,3724598836.53,3656809958.95,44.36829,-124.9528,0.0,34.0054026393,29,29,internal_timestamp,348.260009766,29,29,949481,1447821158,6.65840005875,29,29,3656809958.95
"('832',)",34.2328987122,1,0,1028.28283709,29,29,2,3.42328987122,29,29,3724598836.28,3724598836.53,3656809969.95,44.36829,-124.9528,0.0,34.0057038063,29,29,internal_timestamp,347.510009766,29,29,953596,1447821169,6.66270017624,29,29,3656809969.95
"('833',)",34.2419013977,1,0,1028.27718465,29,29,2,3.42419013977,29,29,3724598836.28,3724598836.53,3656809981.95,44.36829,-124.9528,0.0,34.0052478401,29,29,internal_timestamp,346.690002441,29,29,949007,1447821181,6.67360019684,29,29,3656809981.95
"('834',)",34.261100769,1,0,1028.27124375,29,29,2,3.4261100769,29,29,3724598836.28,3724598836.53,3656809991.95,44.36829,-124.9528,0.0,34.0046027994,29,29,internal_timestamp,346.190002441,29,29,951385,1447821191,6.69589996338,29,29,3656809991.95
"('835',)",34.2659988403,1,0,1028.26933782,29,29,2,3.42659988403,29,13,3724598836.28,3724598836.53,3656810002.96,44.36829,-124.9528,0.0,34.0057854202,29,29,internal_timestamp,345.709991455,29,29,955835,1447821202,6.70039987564,29,29,3656810002.96
"('836',)",34.2812004089,1,0,1028.26355582,29,29,2,3.42812004089,29,13,3724598836.28,3724598836.53,3656810013.96,44.36829,-124.9528,0.0,34.0046893918,29,29,internal_timestamp,345.200012207,29,29,958734,1447821213,6.7186999321,29,29,3656810013.96
"('837',)",34.322101593,1,0,1028.24978165,29,29,2,3.4322101593,29,13,3724598836.28,3724598836.53,3656810024.96,44.36829,-124.9528,0.0,33.9991565218,29,29,internal_timestamp,344.730010986,29,29,962842,1447821224,6.77010011673,29,29,3656810024.96
"('838',)",34.3330993652,1,0,1028.2454286,29,29,2,3.43330993652,29,13,3724598836.28,3724598836.53,3656810035.96,44.36829,-124.9528,0.0,33.9992959113,29,29,internal_timestamp,344.140014648,29,29,955765,1447821235,6.78249979019,29,29,3656810035.96
"('839',)",34.345500946,1,0,1028.23888548,29,29,2,3.4345500946,29,13,3724598836.28,3724598836.53,3656810046.96,44.36829,-124.9528,0.0,33.997869959,29,29,internal_timestamp,343.440002441,29,29,960434,1447821246,6.79809999466,29,29,3656810046.96
"('840',)",34.3475990295,1,0,1028.23641424,29,29,2,3.43475990295,29,13,3724598836.28,3724598836.53,3656810057.96,44.36829,-124.9528,0.0,33.9989223074,29,29,internal_timestamp,342.769989014,29,29,955286,1447821257,6.79969978333,29,29,3656810057.96
"('841',)",34.3555984497,1,0,1028.2305621,29,29,2,3.43555984497,29,13,3724598836.28,3724598836.53,3656810068.96,44.36829,-124.9528,0.0,33.9974920499,29,29,internal_timestamp,342.070007324,29,29,959364,1447821268,6.81040000916,29,29,3656810068.96
"('842',)",34.3522987366,1,0,1028.23000005,29,29,2,3.43522987366,29,13,3724598836.28,3724598836.53,3656810079.96,44.36829,-124.9528,0.0,33.9986283348,29,29,internal_timestamp,341.609985352,29,29,964282,1447821279,6.80579996109,29,29,3656810079.96
"('843',)",34.3559989929,1,0,1028.22679228,29,29,2,3.43559989929,29,13,3724598836.28,3724598836.53,3656810090.97,44.36829,-124.9528,0.0,33.9978595048,29,29,internal_timestamp,341.200012207,29,29,966873,1447821290,6.81090021133,29,29,3656810090.97
"('844',)",34.3521003723,1,0,1028.22688638,29,29,2,3.43521003723,29,13,3724598836.28,3724598836.53,3656810101.97,44.36829,-124.9528,0.0,33.9987488266,29,29,internal_timestamp,340.910003662,29,29,969505,1447821301,6.80579996109,29,29,3656810101.97
"('845',)",34.3529014587,1,0,1028.22531566,29,29,2,3.43529014587,29,13,3724598836.28,3724598836.53,3656810112.96,44.36829,-124.9528,0.0,33.9987972542,29,29,internal_timestamp,340.589996338,29,29,961381,1447821312,6.80679988861,29,29,3656810112.96
"('846',)",34.3586997986,1,0,1028.22524296,29,29,2,3.43586997986,29,13,3724598836.28,3724598836.53,3656810124.97,44.36829,-124.9528,0.0,33.9998560696,29,29,internal_timestamp,340.559997559,29,29,967879,1447821324,6.81220006943,29,29,3656810124.97
"('847',)",34.3605995178,1,0,1028.2223407,29,29,2,3.43605995178,29,13,3724598836.28,3724598836.53,3656810135.97,44.36829,-124.9528,0.0,33.9976581665,29,29,internal_timestamp,340.440002441,29,29,969794,1447821335,6.81659984589,29,29,3656810135.97
"('848',)",34.3608016968,1,0,1028.22013844,29,29,2,3.43608016968,29,13,3724598836.28,3724598836.53,3656810146.97,44.36829,-124.9528,0.0,33.997826204,29,29,internal_timestamp,339.940002441,29,29,973697,1447821346,6.81689977646,29,29,3656810146.97
"('849',)",34.3648986816,1,0,1028.21613371,29,29,2,3.43648986816,29,13,3724598836.28,3724598836.53,3656810156.97,44.36829,-124.9528,0.0,33.9969688251,29,29,internal_timestamp,339.390014648,29,29,974592,1447821356,6.82259988785,29,29,3656810156.97
"('850',)",34.3657989502,1,0,1028.21303556,29,29,2,3.43657989502,29,13,3724598836.28,3724598836.53,3656810168.97,44.36829,-124.9528,0.0,33.997092892,29,29,internal_timestamp,338.730010986,29,29,971421,1447821368,6.82380008698,29,29,3656810168.97
"('851',)",34.3664016724,1,0,1028.21030755,29,29,2,3.43664016724,29,13,3724598836.28,3724598836.53,3656810179.97,44.36829,-124.9528,0.0,33.9973643594,29,29,internal_timestamp,338.109985352,29,29,974684,1447821379,6.82450008392,29,29,3656810179.97
"('852',)",34.370098114,1,0,1028.20529181,29,29,2,3.4370098114,29,13,3724598836.28,3724598836.53,3656810190.98,44.36829,-124.9528,0.0,33.9962523663,29,29,internal_timestamp,337.380004883,29,29,977447,1447821390,6.83010005951,29,29,3656810190.98
"('853',)",34.3657989502,1,0,1028.20984895,29,29,2,3.43657989502,29,13,3724598836.28,3724598836.53,3656810201.97,44.36829,-124.9528,0.0,33.9975690882,29,29,internal_timestamp,337.950012207,29,29,969700,1447821401,6.82369995117,29,29,3656810201.97
"('854',)",34.3655014038,1,0,1028.21699069,29,29,2,3.43655014038,29,13,3724598836.28,3724598836.53,3656810212.97,44.36829,-124.9528,0.0,33.997592922,29,29,internal_timestamp,339.470001221,29,29,974772,1447821412,6.82259988785,29,29,3656810212.97
"('855',)",34.3652992249,1,0,1028.21433611,29,29,2,3.43652992249,29,13,3724598836.28,3724598836.53,3656810223.98,44.36829,-124.9528,0.0,33.9976559897,29,29,internal_timestamp,338.880004883,29,29,979373,1447821423,6.82259988785,29,29,3656810223.98
"('856',)",34.3698997498,1,0,1028.20715798,29,29,2,3.43698997498,29,13,3724598836.28,3724598836.54,3656810233.98,44.36829,-124.9528,0.0,33.9966743547,29,29,internal_timestamp,337.690002441,29,29,979419,1447821433,6.82929992676,29,29,3656810233.98
"('857',)",34.384601593,1,0,1028.19372067,29,29,2,3.4384601593,29,13,3724598836.28,3724598836.54,3656810245.98,44.36829,-124.9528,0.0,33.9939856903,29,29,internal_timestamp,335.839996338,29,29,976308,1447821445,6.84929990768,29,29,3656810245.98
"('858',)",34.3894996643,1,0,1028.18405811,29,29,2,3.43894996643,29,13,3724598836.28,3724598836.54,3656810256.98,44.36829,-124.9528,0.0,33.9935363899,29,29,internal_timestamp,334.019989014,29,29,978818,1447821456,6.8561000824,29,29,3656810256.98
"('859',)",34.3897018433,1,0,1028.1773384,29,29,2,3.43897018433,29,13,3724598836.28,3724598836.43,3656810266.98,44.36829,-124.9528,0.0,33.9933496889,29,29,internal_timestamp,332.619995117,29,29,979831,1447821466,6.85720014572,29,29,3656810266.98
"('860',)",34.3916015625,1,0,1028.16979742,29,29,2,3.43916015625,29,13,3724598836.28,3724598836.43,3656810278.99,44.36829,-124.9528,0.0,33.9926694259,29,29,internal_timestamp,331.200012207,29,29,986206,1447821478,6.86070013046,29,29,3656810278.99
"('861',)",34.393699646,1,0,1028.16355121,29,29,2,3.4393699646,29,13,3724598836.28,3724598836.43,3656810289.98,44.36829,-124.9528,0.0,33.9925149043,29,29,internal_timestamp,329.959991455,29,29,977406,1447821489,6.86380004883,29,29,3656810289.98
"('862',)",34.4011001587,1,0,1028.15581674,29,29,2,3.44011001587,29,13,3724598836.28,3724598836.43,3656810299.98,44.36829,-124.9528,0.0,33.9915642093,29,29,internal_timestamp,328.739990234,29,29,978684,1447821499,6.8736000061,29,29,3656810299.98
"('863',)",34.4011001587,1,0,1028.14744339,29,29,2,3.44011001587,29,13,3724598836.28,3724598836.43,3656810311.99,44.36829,-124.9528,0.0,33.9912162946,29,29,internal_timestamp,327.010009766,29,29,986741,1447821511,6.87480020523,29,29,3656810311.99
"('864',)",34.4020996094,1,0,1028.13916758,29,29,2,3.44020996094,29,13,3724598836.28,3724598836.43,3656810322.98,44.36829,-124.9528,0.0,33.9907438687,29,29,internal_timestamp,325.359985352,29,29,979834,1447821522,6.87720012665,29,29,3656810322.98
"('865',)",34.4140014648,1,0,1028.12802559,29,29,2,3.44140014648,29,13,3724598836.28,3724598836.43,3656810333.98,44.36829,-124.9528,0.0,33.9893494389,29,29,internal_timestamp,323.649993896,29,29,984651,1447821533,6.89270019531,29,29,3656810333.98
"('866',)",34.4216003418,1,0,1028.11805986,29,29,2,3.44216003418,29,13,3724598836.28,3724598836.43,3656810344.99,44.36829,-124.9528,0.0,33.9882365089,29,29,internal_timestamp,321.989990234,29,29,989455,1447821544,6.90310001373,29,29,3656810344.99
"('867',)",34.4695014954,1,0,1028.09584721,29,29,2,3.44695014954,29,13,3724598836.28,3724598836.43,3656810354.99,44.36829,-124.9528,0.0,33.9795559741,29,29,internal_timestamp,320.589996338,29,29,989994,1447821554,6.96589994431,29,29,3656810354.99
"('868',)",34.4794998169,1,0,1028.08793563,29,29,2,3.44794998169,29,13,3724598836.28,3724598836.43,3656810365.99,44.36829,-124.9528,0.0,33.9792166173,29,29,internal_timestamp,319.299987793,29,29,994256,1447821565,6.97800016403,29,29,3656810365.99
"('869',)",34.4808998108,1,0,1028.08262549,29,29,2,3.44808998108,29,13,3724598836.28,3724598836.43,3656810377.99,44.36829,-124.9528,0.0,33.9802986617,29,29,internal_timestamp,317.989990234,29,29,989475,1447821577,6.97910022736,29,29,3656810377.99
"('870',)",34.4816017151,1,0,1028.07949273,29,29,2,3.44816017151,29,13,3724598836.28,3724598836.43,3656810387.99,44.36829,-124.9528,0.0,33.980951591,29,29,internal_timestamp,317.209991455,29,29,990313,1447821587,6.9795999527,29,29,3656810387.99
"('871',)",34.5007019043,1,0,1028.06984345,29,29,2,3.45007019043,29,13,3724598836.28,3724598836.43,3656810398.99,44.36829,-124.9528,0.0,33.977509758,29,29,internal_timestamp,316.480010986,29,29,987518,1447821598,7.00470018387,29,29,3656810398.99
"('872',)",34.5050010681,1,0,1028.06609885,29,29,2,3.45050010681,29,13,3724598836.28,3724598836.43,3656810409.99,44.36829,-124.9528,0.0,33.9776230847,29,29,internal_timestamp,315.799987793,29,29,993832,1447821609,7.00969982147,29,29,3656810409.99
"('873',)",34.5065002441,1,0,1028.06278788,29,29,2,3.45065002441,29,13,3724598836.28,3724598836.43,3656810421.0,44.36829,-124.9528,0.0,33.977721642,29,29,internal_timestamp,315.119995117,29,29,996880,1447821620,7.01160001755,29,29,3656810421.0
"('874',)",34.5099983215,1,0,1028.05784132,29,29,2,3.45099983215,29,13,3724598836.28,3724598836.43,3656810432.0,44.36829,-124.9528,0.0,33.9781051955,29,29,internal_timestamp,314.100006104,29,29,996352,1447821631,7.01560020447,29,29,3656810432.0
"('875',)",34.5152015686,1,0,1028.04971578,29,29,2,3.45152015686,29,13,3724598836.28,3724598836.43,3656810443.99,44.36829,-124.9528,0.0,33.9769666775,29,29,internal_timestamp,312.760009766,29,29,994714,1447821643,7.0232000351,29,29,3656810443.99
"('876',)",34.5185012817,1,0,1028.04354388,29,29,2,3.45185012817,29,13,3724598836.28,3724598836.43,3656810454.0,44.36829,-124.9528,0.0,33.9766003933,29,29,internal_timestamp,311.619995117,29,29,995703,1447821653,7.02780008316,29,29,3656810454.0
"('877',)",34.5178985596,1,0,1028.03856655,29,29,2,3.45178985596,29,13,3724598836.28,3724598836.43,3656810465.0,44.36829,-124.9528,0.0,33.9769966566,29,29,internal_timestamp,310.450012207,29,29,999845,1447821664,7.02729988098,29,29,3656810465.0
"('878',)",34.5197982788,1,0,1028.03314256,29,29,2,3.45197982788,29,13,3724598836.28,3724598836.43,3656810476.01,44.36829,-124.9528,0.0,33.9769435345,29,29,internal_timestamp,309.359985352,29,29,6828,1447821676,7.03000020981,29,29,3656810476.01
"('879',)",34.5223007202,1,0,1028.02695392,29,29,2,3.45223007202,29,13,3724598836.28,3724598836.43,3656810487.0,44.36829,-124.9528,0.0,33.9761728865,29,29,internal_timestamp,308.269989014,29,29,664,1447821687,7.03410005569,29,29,3656810487.0
"('880',)",34.5241012573,1,0,1028.02147943,29,29,2,3.45241012573,29,13,3724598836.28,3724598836.43,3656810498.01,44.36829,-124.9528,0.0,33.9758987037,29,29,internal_timestamp,307.209991455,29,29,6417,1447821698,7.03690004349,29,29,3656810498.01
"('881',)",34.532699585,1,0,1028.01455274,29,29,2,3.4532699585,29,13,3724598836.28,3724598836.44,3656810509.0,44.36829,-124.9528,0.0,33.9745332677,29,29,internal_timestamp,306.290008545,29,29,998142,1447821708,7.04829978943,29,29,3656810509.0
"('882',)",34.5433006287,1,0,1028.00729058,29,29,2,3.45433006287,29,13,3724598836.28,3724598836.44,3656810520.0,44.36829,-124.9528,0.0,33.9726536356,29,29,internal_timestamp,305.470001221,29,29,2886,1447821720,7.0623998642,29,29,3656810520.0
"('883',)",34.5461997986,1,0,1028.00389014,29,29,2,3.45461997986,29,13,3724598836.28,3724598836.44,3656810531.01,44.36829,-124.9528,0.0,33.9727973917,29,29,internal_timestamp,304.809997559,29,29,9041,1447821731,7.06580018997,29,29,3656810531.01
"('884',)",34.5486984253,1,0,1028.00074997,29,29,2,3.45486984253,29,13,3724598836.28,3724598836.44,3656810542.0,44.36829,-124.9528,0.0,33.9726524313,29,29,internal_timestamp,304.25,29,29,2027,1447821742,7.0689997673,29,29,3656810542.0
"('885',)",34.5559997559,1,0,1027.99574987,29,29,2,3.45559997559,29,13,3724598836.28,3724598836.44,3656810553.02,44.36829,-124.9528,0.0,33.9715866325,29,29,internal_timestamp,303.640014648,29,29,17265,1447821753,7.07849979401,29,29,3656810553.02
"('886',)",34.5633010864,1,0,1027.99113005,29,29,2,3.45633010864,29,13,3724598836.28,3724598836.44,3656810564.01,44.36829,-124.9528,0.0,33.9711293851,29,29,internal_timestamp,302.989990234,29,29,13245,1447821764,7.08739995956,29,29,3656810564.01
"('887',)",34.5712013245,1,0,1027.98686054,29,29,2,3.45712013245,29,13,3724598836.28,3724598836.44,3656810575.01,44.36829,-124.9528,0.0,33.9708010827,29,29,internal_timestamp,302.410003662,29,29,8023,1447821775,7.09679985046,29,29,3656810575.01
"('888',)",34.5756988525,1,0,1027.98399955,29,29,2,3.45756988525,29,13,3724598836.28,3724598836.44,3656810586.01,44.36829,-124.9528,0.0,33.9705010189,29,29,internal_timestamp,302.010009766,29,29,12334,1447821786,7.10230016708,29,29,3656810586.01
